anchor_type	orthogroup	cluster_index	modal_species_support_n	modal_species	represented_ge8_species	segment_positive_species_n	segment_positive_species	median_anchor_relative_position	sample_variance	qualifying_unit
center	orthogroup_1254	2	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1254	3	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1254	4	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1254	5	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	1	1	GCA_000025805.1	-8.5		0
center	orthogroup_1254	6	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1254	7	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1254	8	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1254	9	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1254	10	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_005671335.1	18.5		0
center	orthogroup_126	1	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_005671335.1	-5.0		0
center	orthogroup_126	2	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_126	3	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	5	GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1	168.0	2612.75	1
center	orthogroup_1261	1	8	GCA_000015785.2;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_034479305.1	-16.5		0
center	orthogroup_1261	2	8	GCA_000015785.2;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	2	GCF_000017885.4;GCF_034478925.1	19.75	45.125	0
center	orthogroup_1261	3	8	GCA_000015785.2;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	2	GCA_000015785.2;GCF_000017885.4	-28.25	136.125	0
center	orthogroup_1261	4	8	GCA_000015785.2;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1261	5	8	GCA_000015785.2;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	2	GCF_005671335.1;GCF_006094295.1	-0.75	253.125	0
center	orthogroup_1261	6	8	GCA_000015785.2;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1267	1	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1267	2	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_000009785.1	2.0		0
center	orthogroup_1267	3	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_000009785.1	17.0		0
center	orthogroup_1267	4	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1267	5	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	2	GCF_000009785.1;GCF_000011245.1	-2.25	91.125	0
center	orthogroup_1267	6	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_000009785.1	57.5		0
center	orthogroup_1274	1	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1274	2	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1274	3	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1274	4	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1274	5	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	1	GCF_005671335.1	11.5		0
center	orthogroup_1274	6	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	1	GCF_000009785.1	-4.5		0
center	orthogroup_1274	7	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	1	GCF_000009045.1	-21.5		0
center	orthogroup_1274	8	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	2	GCA_000015785.2;GCA_000025805.1	-6.5	0.5	0
center	orthogroup_1274	9	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	1	GCF_000009785.1	-5.5		0
center	orthogroup_1274	10	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1274	11	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	1	GCF_000009045.1	-2.5		0
center	orthogroup_1274	12	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1279	1	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_005671335.1	9.5		0
center	orthogroup_1279	2	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1279	3	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1279	4	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1279	5	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1279	6	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	2	GCF_005671335.1;GCF_034479305.1	96.25	20706.125	0
center	orthogroup_1299	1	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	1	GCF_005671335.1	-14.0		0
center	orthogroup_1299	2	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1299	3	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1299	4	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1299	5	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1299	6	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	1	GCF_000009785.1	-8.0		0
center	orthogroup_1299	7	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1299	8	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1299	9	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	1	GCF_005671335.1	18.5		0
center	orthogroup_1299	10	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	1	GCF_006094295.1	5.0		0
center	orthogroup_1299	11	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	1	GCF_005671335.1	12.0		0
center	orthogroup_1299	12	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	1	GCF_006094295.1	-2.5		0
center	orthogroup_1336	1	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCA_000025805.1	8.0		0
center	orthogroup_1336	2	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1336	3	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1336	4	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1336	5	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1339	1	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1339	2	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1339	3	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1339	4	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1339	5	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_000017885.4	-6.0		0
center	orthogroup_1339	6	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1339	7	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1339	8	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1339	9	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1339	10	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_000009045.1	-2.0		0
center	orthogroup_1354	1	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	1	1	GCF_000009785.1	-23.5		0
center	orthogroup_1354	2	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1354	3	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1354	4	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1354	5	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1354	6	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1356	1	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1356	2	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1356	3	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	1	1	GCF_000009785.1	9.0		0
center	orthogroup_1356	4	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_136	1	7	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	0	0				0
center	orthogroup_136	2	7	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	0	0				0
center	orthogroup_136	3	7	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	0	0				0
center	orthogroup_136	4	7	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	0	0				0
center	orthogroup_136	5	7	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	0	0				0
center	orthogroup_136	6	7	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	0	0				0
center	orthogroup_1366	1	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	3	GCA_000015785.2;GCF_000017885.4;GCF_006094295.1	-36.5	801.0833333333334	1
center	orthogroup_1366	2	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1366	3	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1366	4	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1370	1	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1370	2	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1370	3	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1370	4	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	1	GCF_005671335.1	-5.0		0
center	orthogroup_1372	1	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1372	2	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_034479305.1	4.5		0
center	orthogroup_1372	3	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1372	4	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1372	5	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	1	2	GCF_034478925.1;GCF_034479305.1	61.25	4005.125	0
center	orthogroup_1379	1	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	1	1	GCF_006094295.1	-2.5		0
center	orthogroup_1379	2	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	1	2	GCF_000009045.1;GCF_000017885.4	-64.5	3200.0	0
center	orthogroup_1379	3	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1379	4	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	1	1	GCF_000009045.1	19.0		0
center	orthogroup_1379	5	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1379	6	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1379	7	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	1	1	GCF_006094295.1	24.5		0
center	orthogroup_1379	8	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	1	1	GCA_000025805.1	12.5		0
center	orthogroup_1379	9	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	1	1	GCF_000009045.1	7.0		0
center	orthogroup_1379	10	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1379	11	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1379	12	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	1	0				0
center	orthogroup_1386	1	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1386	2	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1386	3	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1386	4	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1386	5	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_000017885.4	15.0		0
center	orthogroup_1386	6	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1386	7	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	5	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4	220.5	4266.8	1
center	orthogroup_1398	1	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCA_000015785.2	-12.0		0
center	orthogroup_1398	2	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1398	3	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1398	4	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1398	5	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1398	6	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1398	7	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1398	8	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1398	9	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1398	10	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
center	orthogroup_1398	11	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCA_000015785.2	-16.5		0
center	orthogroup_1398	12	8	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
