orthogroup	cluster_index	family_member_count	tmd_count	support_n	support_fraction	proteins_with_multiple_tmds_in_cluster	median_alignment_start	median_alignment_end	start_min	start_max	start_range	start_mad	end_min	end_max	end_range	end_mad
orthogroup_1254	7	8	8	8	1.0	0	202.0	219.0	202	205	3	0.0	218	222	4	0.5
orthogroup_1254	8	8	8	8	1.0	0	233.0	254.0	232	233	1	0.0	254	255	1	0.0
orthogroup_1254	9	8	8	8	1.0	0	267.0	283.0	266	268	2	0.0	283	283	0	0.0
orthogroup_1254	10	8	8	8	1.0	0	292.0	310.0	292	292	0	0.0	309	310	1	0.0
orthogroup_1261	1	8	8	8	1.0	0	14.0	37.0	11	14	3	0.0	36	39	3	1.0
orthogroup_1261	2	8	8	8	1.0	0	47.5	65.0	46	50	4	0.5	65	66	1	0.0
orthogroup_1261	3	8	8	8	1.0	0	199.0	219.5	196	203	7	0.0	219	220	1	0.5
orthogroup_1261	4	8	8	8	1.0	0	246.5	268.0	246	248	2	0.5	268	269	1	0.0
orthogroup_1261	5	8	8	8	1.0	0	381.0	401.0	380	383	3	0.0	397	402	5	0.5
orthogroup_1261	6	8	8	8	1.0	0	407.5	427.0	407	408	1	0.5	426	427	1	0.0
orthogroup_1267	1	8	8	8	1.0	0	36.0	56.0	36	37	1	0.0	56	56	0	0.0
orthogroup_1267	2	8	8	8	1.0	0	61.0	82.0	60	62	2	0.5	81	83	2	0.0
orthogroup_1267	3	8	8	8	1.0	0	104.5	125.0	104	105	1	0.5	124	125	1	0.0
orthogroup_1267	4	8	8	8	1.0	0	140.0	158.0	140	141	1	0.0	158	158	0	0.0
orthogroup_1267	5	8	8	8	1.0	0	169.0	192.0	169	172	3	0.0	190	192	2	0.0
orthogroup_1267	6	8	8	8	1.0	0	203.0	221.0	202	204	2	0.0	221	222	1	0.0
orthogroup_1274	1	8	8	8	1.0	0	19.0	35.0	16	19	3	0.0	35	36	1	0.0
orthogroup_1274	2	8	8	8	1.0	0	50.5	67.0	49	51	2	0.5	67	71	4	0.0
orthogroup_1274	3	8	8	8	1.0	0	79.0	96.0	78	79	1	0.0	95	97	2	0.0
orthogroup_1274	4	8	8	8	1.0	0	102.0	122.0	102	102	0	0.0	122	122	0	0.0
orthogroup_1274	5	8	8	8	1.0	0	139.0	156.0	138	139	1	0.0	156	158	2	0.0
orthogroup_1274	6	8	8	8	1.0	0	166.0	183.0	164	166	2	0.0	182	184	2	0.5
orthogroup_1274	7	8	8	8	1.0	0	218.0	234.5	215	218	3	0.0	234	235	1	0.5
orthogroup_1274	8	8	8	8	1.0	0	249.0	267.0	248	251	3	0.5	267	270	3	0.0
orthogroup_1274	9	8	8	8	1.0	0	278.0	295.0	277	278	1	0.0	294	296	2	0.0
orthogroup_1274	10	8	8	8	1.0	0	302.0	321.0	302	302	0	0.0	321	322	1	0.0
orthogroup_1274	11	8	8	8	1.0	0	339.0	356.0	338	339	1	0.0	356	359	3	0.0
orthogroup_1274	12	8	8	8	1.0	0	367.0	384.0	367	368	1	0.0	382	385	3	0.5
orthogroup_1279	1	8	8	8	1.0	0	10.0	27.0	10	10	0	0.0	27	27	0	0.0
orthogroup_1279	2	8	8	8	1.0	0	33.0	44.0	33	34	1	0.0	44	44	0	0.0
orthogroup_1279	3	8	8	8	1.0	0	51.0	75.0	51	51	0	0.0	75	75	0	0.0
orthogroup_1279	4	8	8	8	1.0	0	80.0	93.0	80	80	0	0.0	93	93	0	0.0
orthogroup_1279	5	8	8	8	1.0	0	103.0	115.0	103	103	0	0.0	115	116	1	0.0
orthogroup_1279	6	8	8	8	1.0	0	125.0	147.0	123	125	2	0.0	147	148	1	0.0
orthogroup_1299	1	8	8	8	1.0	0	38.0	55.0	38	38	0	0.0	54	55	1	0.0
orthogroup_1299	2	8	8	8	1.0	0	69.0	90.5	69	72	3	0.0	90	91	1	0.5
orthogroup_1299	3	8	8	8	1.0	0	114.0	131.0	112	114	2	0.0	131	132	1	0.0
orthogroup_1299	4	8	8	8	1.0	0	154.5	173.0	153	155	2	0.5	173	173	0	0.0
orthogroup_1299	5	8	8	8	1.0	0	184.0	201.0	184	184	0	0.0	201	201	0	0.0
orthogroup_1299	6	8	8	8	1.0	0	214.0	232.0	214	215	1	0.0	232	233	1	0.0
orthogroup_1299	7	8	8	8	1.0	0	264.0	280.0	264	264	0	0.0	280	281	1	0.0
orthogroup_1299	8	8	8	8	1.0	0	297.0	315.0	297	298	1	0.0	313	317	4	1.0
orthogroup_1299	9	8	8	8	1.0	0	340.0	356.5	339	340	1	0.0	356	357	1	0.5
orthogroup_1299	10	8	8	8	1.0	0	378.5	399.0	378	379	1	0.5	397	399	2	0.0
orthogroup_1299	11	8	8	8	1.0	0	408.0	428.0	407	409	2	0.0	427	428	1	0.0
orthogroup_1299	12	8	8	8	1.0	0	437.0	455.0	437	437	0	0.0	455	455	0	0.0
orthogroup_1336	1	8	8	8	1.0	0	23.0	42.0	23	25	2	0.0	41	43	2	1.0
orthogroup_1336	2	8	8	8	1.0	0	62.0	80.0	59	62	3	0.0	80	82	2	0.0
orthogroup_1336	3	8	8	8	1.0	0	89.0	106.0	89	89	0	0.0	106	109	3	0.0
orthogroup_1336	4	8	8	8	1.0	0	130.0	153.0	130	133	3	0.0	153	154	1	0.0
orthogroup_1336	5	8	8	8	1.0	0	164.0	184.0	164	165	1	0.0	184	185	1	0.0
orthogroup_1339	1	8	8	8	1.0	0	15.0	29.0	14	15	1	0.0	26	29	3	0.0
orthogroup_1339	2	8	8	8	1.0	0	33.0	54.0	32	36	4	0.0	53	54	1	0.0
orthogroup_1339	3	8	8	8	1.0	0	69.0	89.0	68	69	1	0.0	89	89	0	0.0
orthogroup_1339	4	8	8	8	1.0	0	99.0	118.0	99	100	1	0.0	117	118	1	0.0
orthogroup_1339	5	8	8	8	1.0	0	131.0	147.0	130	131	1	0.0	147	150	3	0.0
orthogroup_1339	6	8	8	8	1.0	0	160.0	181.0	160	162	2	0.0	180	181	1	0.0
orthogroup_1339	7	8	8	8	1.0	0	195.0	212.0	195	198	3	0.0	212	212	0	0.0
orthogroup_1339	8	8	8	8	1.0	0	223.0	244.0	223	225	2	0.0	244	245	1	0.0
orthogroup_1339	9	8	8	8	1.0	0	257.0	273.0	257	259	2	0.0	273	273	0	0.0
orthogroup_1339	10	8	8	8	1.0	0	283.0	301.0	283	285	2	0.0	301	302	1	0.0
orthogroup_1354	1	8	8	8	1.0	0	29.0	49.0	29	30	1	0.0	47	49	2	0.0
orthogroup_1354	2	8	8	8	1.0	0	55.0	68.0	54	56	2	1.0	68	68	0	0.0
orthogroup_1354	3	8	8	8	1.0	0	73.0	90.0	73	73	0	0.0	90	90	0	0.0
orthogroup_1354	4	8	8	8	1.0	0	96.0	117.0	96	97	1	0.0	117	117	0	0.0
orthogroup_1354	5	8	8	8	1.0	0	129.0	146.0	129	129	0	0.0	146	146	0	0.0
orthogroup_1354	6	8	8	8	1.0	0	175.0	195.0	173	176	3	0.5	195	198	3	0.0
orthogroup_1356	1	8	8	8	1.0	0	9.0	31.0	9	10	1	0.0	31	32	1	0.0
orthogroup_1356	2	8	8	8	1.0	0	52.0	69.0	52	52	0	0.0	69	69	0	0.0
orthogroup_1356	3	8	8	8	1.0	0	79.0	99.0	79	79	0	0.0	99	102	3	0.0
orthogroup_1356	4	8	8	8	1.0	0	119.0	136.0	119	119	0	0.0	135	136	1	0.0
orthogroup_1366	1	8	8	8	1.0	0	112.5	139.5	111	114	3	1.5	139	140	1	0.5
orthogroup_1366	2	8	8	8	1.0	0	148.0	168.0	148	149	1	0.0	168	168	0	0.0
orthogroup_1366	3	8	8	8	1.0	0	214.0	231.0	214	214	0	0.0	231	231	0	0.0
orthogroup_1366	4	8	8	8	1.0	0	238.0	261.0	238	238	0	0.0	258	261	3	0.0
orthogroup_1370	1	8	8	8	1.0	0	28.0	48.0	28	29	1	0.0	46	49	3	0.0
orthogroup_1370	2	8	8	8	1.0	0	170.0	193.0	168	172	4	1.0	190	194	4	0.0
orthogroup_1370	3	8	8	8	1.0	0	210.0	230.0	210	213	3	0.0	228	230	2	0.0
orthogroup_1370	4	8	8	8	1.0	0	236.0	253.0	234	236	2	0.0	251	253	2	0.0
orthogroup_1372	1	8	8	8	1.0	0	250.0	267.0	250	251	1	0.0	266	267	1	0.0
orthogroup_1372	2	8	8	8	1.0	0	271.0	288.0	271	272	1	0.0	288	289	1	0.0
orthogroup_1372	3	8	8	8	1.0	0	298.0	312.0	298	298	0	0.0	312	313	1	0.0
orthogroup_1372	4	8	8	8	1.0	0	321.0	335.0	321	322	1	0.0	335	335	0	0.0
orthogroup_1372	5	8	8	8	1.0	0	344.0	359.0	343	345	2	0.0	358	361	3	0.5
orthogroup_1379	1	8	8	8	1.0	0	8.5	24.0	8	9	1	0.5	23	24	1	0.0
orthogroup_1379	2	8	8	8	1.0	0	263.0	280.0	263	263	0	0.0	280	280	0	0.0
orthogroup_1379	3	8	8	8	1.0	0	288.0	305.0	288	288	0	0.0	305	307	2	0.0
orthogroup_1379	4	8	8	8	1.0	0	316.0	330.0	313	316	3	0.0	327	330	3	0.0
orthogroup_1379	5	8	8	8	1.0	0	360.0	376.0	360	360	0	0.0	376	377	1	0.0
orthogroup_1379	6	8	8	8	1.0	0	388.0	410.0	388	388	0	0.0	410	410	0	0.0
orthogroup_1379	7	8	8	8	1.0	0	460.0	477.0	460	461	1	0.0	477	478	1	0.0
orthogroup_1379	8	8	8	8	1.0	0	575.0	594.0	575	579	4	0.0	593	594	1	0.0
orthogroup_1379	9	8	8	8	1.0	0	602.0	622.0	602	602	0	0.0	622	622	0	0.0
orthogroup_1379	10	8	8	8	1.0	0	631.0	648.0	629	631	2	0.0	646	648	2	0.0
orthogroup_1379	11	8	8	8	1.0	0	682.0	698.5	682	684	2	0.0	698	700	2	0.5
orthogroup_1379	12	8	8	8	1.0	0	708.0	727.0	707	709	2	0.0	723	727	4	0.0
orthogroup_1386	1	8	8	8	1.0	0	5.5	23.0	5	6	1	0.5	22	23	1	0.0
orthogroup_1386	2	8	8	8	1.0	0	43.0	60.5	43	44	1	0.0	60	63	3	0.5
orthogroup_1386	3	8	8	8	1.0	0	82.0	96.0	82	84	2	0.0	95	96	1	0.0
orthogroup_1386	4	8	8	8	1.0	0	101.0	118.0	101	101	0	0.0	118	118	0	0.0
orthogroup_1386	5	8	8	8	1.0	0	121.5	139.5	121	122	1	0.5	139	141	2	0.5
orthogroup_1386	6	8	8	8	1.0	0	153.0	172.0	153	154	1	0.0	171	172	1	0.0
orthogroup_1386	7	8	8	8	1.0	0	187.0	203.0	184	188	4	1.0	203	206	3	0.0
orthogroup_1398	1	8	8	8	1.0	0	9.5	26.0	7	10	3	0.5	26	27	1	0.0
orthogroup_1398	2	8	8	8	1.0	0	42.0	63.0	42	42	0	0.0	63	63	0	0.0
orthogroup_1398	3	8	8	8	1.0	0	70.0	87.0	70	71	1	0.0	87	87	0	0.0
orthogroup_1398	4	8	8	8	1.0	0	96.0	115.0	96	96	0	0.0	115	115	0	0.0
orthogroup_1398	5	8	8	8	1.0	0	131.0	151.0	130	131	1	0.0	151	152	1	0.0
orthogroup_1398	6	8	8	8	1.0	0	158.0	176.0	158	158	0	0.0	176	178	2	0.0
orthogroup_1398	7	8	8	8	1.0	0	212.0	231.0	212	214	2	0.0	229	232	3	0.0
orthogroup_1398	8	8	8	8	1.0	0	248.0	263.0	247	248	1	0.0	263	267	4	0.0
orthogroup_1398	9	8	8	8	1.0	0	277.0	293.0	277	278	1	0.0	293	294	1	0.0
orthogroup_1398	10	8	8	8	1.0	0	302.0	320.0	301	302	1	0.0	320	320	0	0.0
orthogroup_1398	11	8	8	8	1.0	0	337.0	354.0	337	337	0	0.0	354	354	0	0.0
orthogroup_1398	12	8	8	8	1.0	0	365.0	381.5	365	365	0	0.0	381	383	2	0.5
orthogroup_1407	2	8	8	8	1.0	0	51.0	67.0	49	51	2	0.0	67	68	1	0.0
orthogroup_1407	3	8	8	8	1.0	0	96.0	116.0	96	96	0	0.0	113	117	4	0.5
orthogroup_1407	4	8	8	8	1.0	0	125.0	140.0	125	125	0	0.0	140	140	0	0.0
orthogroup_1407	5	8	8	8	1.0	0	160.0	175.0	160	160	0	0.0	175	175	0	0.0
orthogroup_1407	6	8	8	8	1.0	0	177.0	187.0	177	177	0	0.0	187	187	0	0.0
orthogroup_1407	7	8	8	8	1.0	0	201.0	218.0	200	201	1	0.0	218	219	1	0.0
orthogroup_1407	8	8	8	8	1.0	0	230.0	251.0	230	231	1	0.0	251	254	3	0.0
orthogroup_1407	9	8	8	8	1.0	0	259.0	276.0	259	259	0	0.0	275	276	1	0.0
orthogroup_1411	1	8	8	8	1.0	0	14.0	31.0	14	14	0	0.0	30	31	1	0.0
orthogroup_1411	2	8	8	8	1.0	0	58.5	77.0	57	60	3	1.5	76	77	1	0.0
orthogroup_1411	3	8	8	8	1.0	0	86.0	100.0	85	86	1	0.0	100	100	0	0.0
orthogroup_1411	4	8	8	8	1.0	0	113.0	133.0	110	113	3	0.0	133	134	1	0.0
orthogroup_1411	5	8	8	8	1.0	0	143.0	156.0	142	143	1	0.0	156	156	0	0.0
orthogroup_1411	6	8	8	8	1.0	0	196.0	212.0	194	197	3	0.5	211	212	1	0.0
orthogroup_1411	7	8	8	8	1.0	0	243.0	259.0	243	243	0	0.0	258	259	1	0.0
orthogroup_1411	9	8	8	8	1.0	0	294.5	306.0	294	296	2	0.5	305	309	4	0.0
orthogroup_1411	10	8	8	8	1.0	0	321.5	333.5	321	322	1	0.5	333	334	1	0.5
orthogroup_1412	1	8	8	8	1.0	0	15.0	30.0	14	15	1	0.0	30	30	0	0.0
orthogroup_1412	2	8	8	8	1.0	0	41.0	56.0	40	41	1	0.0	56	56	0	0.0
orthogroup_1412	3	8	8	8	1.0	0	71.0	90.0	71	71	0	0.0	90	91	1	0.0
orthogroup_1412	4	8	8	8	1.0	0	100.0	116.5	100	100	0	0.0	114	117	3	0.5
orthogroup_1412	5	8	8	8	1.0	0	157.5	172.5	157	158	1	0.5	172	173	1	0.5
orthogroup_1412	6	8	8	8	1.0	0	205.0	222.0	205	205	0	0.0	222	222	0	0.0
orthogroup_1412	7	8	8	8	1.0	0	235.0	244.0	234	236	2	0.5	244	245	1	0.0
orthogroup_1412	8	8	8	8	1.0	0	254.0	270.0	254	255	1	0.0	269	272	3	1.0
orthogroup_1412	9	8	8	8	1.0	0	283.0	297.0	283	285	2	0.0	297	298	1	0.0
orthogroup_1416	2	8	8	8	1.0	0	58.5	76.5	58	59	1	0.5	76	78	2	0.5
orthogroup_1416	3	8	8	8	1.0	0	90.0	106.0	89	90	1	0.0	106	107	1	0.0
orthogroup_1416	4	8	8	8	1.0	0	115.0	130.0	115	117	2	0.0	129	132	3	0.5
orthogroup_1416	5	8	8	8	1.0	0	198.0	214.0	198	199	1	0.0	214	215	1	0.0
orthogroup_1416	6	8	8	8	1.0	0	216.0	227.0	216	217	1	0.0	227	227	0	0.0
orthogroup_1416	7	8	8	8	1.0	0	237.0	257.0	237	239	2	0.0	255	259	4	0.0
orthogroup_1416	8	8	8	8	1.0	0	265.0	282.0	265	266	1	0.0	281	284	3	0.0
orthogroup_1416	9	8	8	8	1.0	0	293.0	310.0	293	296	3	0.0	310	311	1	0.0
orthogroup_1420	1	8	8	8	1.0	0	19.0	34.5	18	20	2	0.0	33	36	3	1.0
orthogroup_1420	2	8	8	8	1.0	0	81.0	97.0	77	81	4	0.0	97	98	1	0.0
orthogroup_1420	3	8	8	8	1.0	0	110.0	124.5	109	110	1	0.0	124	125	1	0.5
orthogroup_1420	4	8	8	8	1.0	0	138.0	157.0	138	139	1	0.0	157	157	0	0.0
orthogroup_1420	5	8	8	8	1.0	0	171.0	188.0	171	172	1	0.0	188	188	0	0.0
orthogroup_1420	6	8	8	8	1.0	0	217.0	231.0	217	218	1	0.0	231	232	1	0.0
orthogroup_1420	7	8	8	8	1.0	0	260.0	277.0	260	261	1	0.0	276	277	1	0.0
orthogroup_1420	8	8	8	8	1.0	0	279.0	290.0	278	279	1	0.0	287	290	3	0.0
orthogroup_1420	9	8	8	8	1.0	0	303.0	320.0	303	304	1	0.0	320	320	0	0.0
orthogroup_1420	10	8	8	8	1.0	0	330.0	344.0	329	332	3	1.0	343	345	2	0.5
orthogroup_1423	1	8	8	8	1.0	0	4.0	20.0	4	5	1	0.0	18	20	2	0.0
orthogroup_1423	2	8	8	8	1.0	0	32.0	47.0	32	33	1	0.0	45	47	2	0.0
orthogroup_1423	3	8	8	8	1.0	0	74.0	89.0	74	75	1	0.0	89	91	2	0.0
orthogroup_1423	4	8	8	8	1.0	0	98.5	116.0	98	99	1	0.5	116	116	0	0.0
orthogroup_1423	5	8	8	8	1.0	0	143.0	160.0	143	144	1	0.0	158	161	3	1.0
orthogroup_1424	1	8	8	8	1.0	0	5.0	20.0	5	5	0	0.0	19	20	1	0.0
orthogroup_1424	2	8	8	8	1.0	0	30.0	50.0	30	31	1	0.0	48	50	2	0.0
orthogroup_1424	3	8	8	8	1.0	0	63.0	78.0	63	63	0	0.0	77	78	1	0.0
orthogroup_1424	4	8	8	8	1.0	0	92.0	106.0	90	93	3	0.0	106	107	1	0.0
orthogroup_1424	5	8	8	8	1.0	0	118.0	134.0	118	118	0	0.0	134	134	0	0.0
orthogroup_1424	6	8	8	8	1.0	0	149.0	162.5	149	150	1	0.0	162	163	1	0.5
orthogroup_1424	7	8	8	8	1.0	0	171.0	185.5	171	172	1	0.0	185	186	1	0.5
orthogroup_1427	1	8	8	8	1.0	0	9.0	26.0	9	10	1	0.0	26	26	0	0.0
orthogroup_1427	2	8	8	8	1.0	0	44.0	61.5	43	44	1	0.0	61	64	3	0.5
orthogroup_1427	3	8	8	8	1.0	0	77.0	96.0	77	79	2	0.0	94	97	3	1.0
orthogroup_1427	4	8	8	8	1.0	0	104.0	124.0	104	104	0	0.0	123	124	1	0.0
orthogroup_1428	1	8	8	8	1.0	0	25.0	45.5	25	25	0	0.0	41	46	5	0.5
orthogroup_1428	4	8	8	8	1.0	0	95.0	112.0	94	96	2	0.0	112	113	1	0.0
orthogroup_1428	5	8	8	8	1.0	0	123.0	142.0	123	124	1	0.0	141	143	2	0.0
orthogroup_1428	7	8	8	8	1.0	0	167.0	182.0	166	167	1	0.0	181	183	2	1.0
orthogroup_1428	8	8	8	8	1.0	0	187.5	206.0	187	189	2	0.5	204	207	3	0.5
orthogroup_1433	1	8	8	8	1.0	0	17.0	37.0	17	17	0	0.0	37	38	1	0.0
orthogroup_1433	2	8	8	8	1.0	0	57.5	79.0	57	58	1	0.5	77	79	2	0.0
orthogroup_1433	3	8	8	8	1.0	0	132.0	150.0	132	133	1	0.0	150	150	0	0.0
orthogroup_1433	4	8	8	8	1.0	0	157.0	175.0	156	157	1	0.0	175	175	0	0.0
orthogroup_1433	5	8	8	8	1.0	0	238.0	258.0	238	239	1	0.0	256	258	2	0.0
orthogroup_1433	6	8	8	8	1.0	0	275.0	295.0	275	276	1	0.0	295	295	0	0.0
orthogroup_1434	1	8	8	8	1.0	0	11.0	31.0	10	11	1	0.0	30	31	1	0.0
orthogroup_1434	2	8	8	8	1.0	0	45.0	66.5	45	47	2	0.0	66	67	1	0.5
orthogroup_1434	3	8	8	8	1.0	0	74.0	91.0	74	74	0	0.0	90	93	3	0.0
orthogroup_1434	4	8	8	8	1.0	0	98.0	117.0	98	99	1	0.0	117	117	0	0.0
orthogroup_1434	5	8	8	8	1.0	0	132.0	153.0	132	133	1	0.0	150	153	3	0.0
orthogroup_1434	6	8	8	8	1.0	0	165.0	184.0	161	166	5	0.0	178	184	6	0.0
orthogroup_1434	7	8	8	8	1.0	0	211.5	231.0	211	212	1	0.5	231	232	1	0.0
orthogroup_1434	8	8	8	8	1.0	0	248.0	267.5	246	249	3	1.0	267	268	1	0.5
orthogroup_1434	9	8	8	8	1.0	0	275.0	293.5	274	276	2	0.0	292	294	2	0.5
orthogroup_1434	10	8	8	8	1.0	0	300.0	322.0	300	300	0	0.0	320	323	3	1.0
orthogroup_1434	11	8	8	8	1.0	0	334.0	354.0	334	334	0	0.0	353	356	3	1.0
orthogroup_1434	12	8	8	8	1.0	0	365.0	384.0	365	366	1	0.0	383	384	1	0.0
orthogroup_1441	1	8	8	8	1.0	0	23.0	43.0	20	23	3	0.0	43	43	0	0.0
orthogroup_1441	2	8	8	8	1.0	0	65.0	82.0	62	66	4	1.0	81	85	4	1.0
orthogroup_1441	3	8	8	8	1.0	0	139.5	157.0	135	140	5	0.5	156	158	2	0.0
orthogroup_1441	4	8	8	8	1.0	0	163.0	185.0	162	163	1	0.0	183	185	2	0.0
orthogroup_1441	5	8	8	8	1.0	0	247.0	264.0	244	247	3	0.0	263	267	4	0.0
orthogroup_1441	6	8	8	8	1.0	0	283.0	303.0	281	284	3	1.0	301	303	2	0.0
orthogroup_1442	1	8	8	8	1.0	0	18.0	38.0	18	19	1	0.0	38	39	1	0.0
orthogroup_1442	2	8	8	8	1.0	0	59.5	80.0	58	60	2	0.5	80	81	1	0.0
orthogroup_1442	3	8	8	8	1.0	0	134.0	152.0	134	135	1	0.0	152	153	1	0.0
orthogroup_1442	4	8	8	8	1.0	0	158.0	180.0	157	159	2	0.0	179	180	1	0.0
orthogroup_1442	5	8	8	8	1.0	0	236.0	256.0	236	239	3	0.0	256	259	3	0.0
orthogroup_1442	6	8	8	8	1.0	0	278.0	300.0	276	279	3	0.5	298	301	3	0.5
orthogroup_1444	1	8	8	8	1.0	0	31.0	50.0	30	31	1	0.0	50	51	1	0.0
orthogroup_1444	2	8	8	8	1.0	0	73.0	91.0	72	74	2	0.5	91	91	0	0.0
orthogroup_1444	3	8	8	8	1.0	0	103.0	120.0	103	103	0	0.0	120	120	0	0.0
orthogroup_1444	4	8	8	8	1.0	0	140.0	159.0	139	140	1	0.0	159	162	3	0.0
orthogroup_1444	5	8	8	8	1.0	0	177.0	196.0	174	177	3	0.0	193	197	4	0.5
orthogroup_1444	6	8	8	8	1.0	0	215.0	232.0	215	215	0	0.0	232	233	1	0.0
orthogroup_1444	7	8	8	8	1.0	0	275.0	292.0	274	275	1	0.0	291	292	1	0.0
orthogroup_1444	8	8	8	8	1.0	0	308.0	328.0	307	310	3	0.5	328	328	0	0.0
orthogroup_1444	9	8	8	8	1.0	0	334.0	354.0	334	336	2	0.0	353	354	1	0.0
orthogroup_1444	10	8	8	8	1.0	0	361.0	379.5	359	361	2	0.0	379	382	3	0.5
orthogroup_1444	11	8	8	8	1.0	0	397.0	416.0	396	397	1	0.0	416	417	1	0.0
orthogroup_1444	12	8	8	8	1.0	0	431.0	446.0	430	431	1	0.0	446	446	0	0.0
orthogroup_1446	1	8	8	8	1.0	0	9.0	30.0	8	10	2	0.5	30	30	0	0.0
orthogroup_1446	2	8	8	8	1.0	0	39.0	56.0	38	39	1	0.0	56	56	0	0.0
orthogroup_1446	3	8	8	8	1.0	0	82.0	103.0	82	82	0	0.0	103	106	3	0.0
orthogroup_1446	4	8	8	8	1.0	0	115.0	129.0	115	115	0	0.0	129	129	0	0.0
orthogroup_1446	5	8	8	8	1.0	0	135.0	156.0	135	135	0	0.0	155	159	4	0.0
orthogroup_1446	6	8	8	8	1.0	0	176.0	197.0	175	176	1	0.0	197	197	0	0.0
orthogroup_1446	7	8	8	8	1.0	0	209.5	228.0	208	211	3	1.5	228	228	0	0.0
orthogroup_1446	8	8	8	8	1.0	0	256.0	277.0	256	257	1	0.0	277	281	4	0.0
orthogroup_1446	9	8	8	8	1.0	0	289.5	303.5	289	290	1	0.5	303	305	2	0.5
orthogroup_1446	10	8	8	8	1.0	0	311.0	332.0	310	314	4	0.0	331	332	1	0.0
orthogroup_1450	1	8	8	8	1.0	0	21.0	39.0	20	21	1	0.0	36	40	4	0.0
orthogroup_1450	2	8	8	8	1.0	0	71.0	91.0	71	75	4	0.0	91	91	0	0.0
orthogroup_1450	3	8	8	8	1.0	0	104.0	119.0	103	104	1	0.0	118	119	1	0.0
orthogroup_1450	4	8	8	8	1.0	0	129.0	148.0	129	129	0	0.0	148	148	0	0.0
orthogroup_1450	5	8	8	8	1.0	0	160.0	177.0	158	160	2	0.0	177	178	1	0.0
orthogroup_1450	6	8	8	8	1.0	0	204.5	220.0	204	206	2	0.5	220	221	1	0.0
orthogroup_1450	7	8	8	8	1.0	0	248.0	264.0	248	248	0	0.0	264	265	1	0.0
orthogroup_1450	8	8	8	8	1.0	0	266.0	275.5	266	267	1	0.0	275	278	3	0.5
orthogroup_1450	9	8	8	8	1.0	0	292.0	308.0	291	292	1	0.0	308	308	0	0.0
orthogroup_1450	10	8	8	8	1.0	0	318.0	332.0	317	318	1	0.0	332	333	1	0.0
orthogroup_1451	1	8	8	8	1.0	0	7.0	24.0	4	8	4	0.5	23	24	1	0.0
orthogroup_1451	2	8	8	8	1.0	0	44.0	64.5	43	44	1	0.0	64	66	2	0.5
orthogroup_1451	3	8	8	8	1.0	0	74.0	88.0	74	74	0	0.0	88	89	1	0.0
orthogroup_1451	4	8	8	8	1.0	0	119.0	139.0	118	119	1	0.0	139	143	4	0.0
orthogroup_1451	5	8	8	8	1.0	0	155.5	172.0	153	156	3	0.5	170	173	3	0.5
orthogroup_1451	6	8	8	8	1.0	0	174.0	192.5	172	175	3	0.5	191	196	5	1.0
orthogroup_1451	7	8	8	8	1.0	0	235.0	249.5	232	235	3	0.0	249	253	4	0.5
orthogroup_1451	8	8	8	8	1.0	0	269.0	286.0	267	269	2	0.0	286	287	1	0.0
orthogroup_1451	9	8	8	8	1.0	0	327.0	348.0	321	328	7	1.0	348	350	2	0.0
orthogroup_1451	10	8	8	8	1.0	0	369.0	386.0	369	370	1	0.0	386	389	3	0.0
orthogroup_1451	11	8	8	8	1.0	0	398.0	415.0	397	398	1	0.0	415	416	1	0.0
orthogroup_1451	12	8	8	8	1.0	0	426.5	443.5	425	427	2	0.5	443	444	1	0.5
orthogroup_1451	13	8	8	8	1.0	0	467.5	484.0	464	469	5	1.0	484	487	3	0.0
orthogroup_1455	1	8	8	8	1.0	0	196.0	210.0	196	196	0	0.0	210	211	1	0.0
orthogroup_1455	2	8	8	8	1.0	0	253.0	270.0	252	253	1	0.0	267	270	3	0.0
orthogroup_1455	3	8	8	8	1.0	0	276.0	292.5	276	276	0	0.0	292	293	1	0.5
orthogroup_1455	4	8	8	8	1.0	0	303.0	317.0	303	304	1	0.0	316	317	1	0.0
orthogroup_1455	5	8	8	8	1.0	0	334.0	347.0	332	334	2	0.0	347	348	1	0.0
orthogroup_1455	6	8	8	8	1.0	0	354.0	370.0	353	354	1	0.0	369	370	1	0.0
